	en	pl	de	fr	zh	pt	ru	es
TutorialSandbox_40	Unexpected incidents can occur during operations that require your input.	Podczas operacji mogą wystąpić nieoczekiwane zdarzenia, które wymagają Twojego udziału.	Während dieser Operation können unerwartete Ereignisse auftreten, die deine Teilnahme erfordern.	Des incidents inattendus peuvent survenir pendant les opérations et nécessiter votre intervention.	在您的行动期间可能会发生意外事件。	Durante a operação pode haver acontecimentos inesperados, que requerem da sua participação.	Во время операций могут возникнуть неожиданные происшествия, которые требуют Вашего участия.	Durante la operación, puede haber acontecimientos inesperados que requieran de su participación.
TutorialSandbox_41	When they occur, you will have to decide the best course of action for your fleet.	W przypadku ich wystąpienia trzeba będzie podjąć decyzję o najlepszym sposobie postępowania z flotą.	Beim ihren Auftreten wird man sich entscheiden müssen, wie man mit der Flotte am besten umgeht.	Lorsqu'ils se produisent, vous devez décider du meilleur plan d'action pour votre flotte.	当它们发生时， 您必须为您的舰队决定最佳的行动方案。	Nesse caso, é preciso tomar uma decisão sobre a melhor forma de proceder com a frota.	Если они возникнут, необходимо будет принять решение о том, как лучше поступить с флотом.	Si ocurren, habrá que tomar una decisión sobre la mejor forma de proceder.
TutorialSandbox_42	You will be presented with a choice between a number of possible reactions,	Otrzymasz możliwość wyboru jednej z kilku możliwych reakcji,	Du bekommst die Möglichkeit, eine der möglichen Reaktionen zu wählen,	Vous aurez le choix entre un certain nombre de réactions possibles,	您将在多种可能的应对方案中做出选择，	Terá a possibilidade de escolher uma das seguintes reações	Вы получите возможность выбора среди нескольких возможных реакций,	Tendrá la posibilidad de elegir entre varias reacciones,
TutorialSandbox_43	as well as the likelihood of positive and negative outcomes of some of those choices.	a także prawdopodobieństwo pozytywnych i negatywnych skutków niektórych z tych wyborów.	und auch die Wahrscheinlichkeit, positive und negative Folgen mancher dieser Wahlen zu erfahren.	ainsi que la probabilité de résultats positifs et négatifs de certains de ces choix.	其中一些选择会产生积极和消极结果。	e além disso a informação sobre a possibilidade de haver consequências positivas e negativas das suas escolhas.	а также вероятность положительных и отрицательных последствий некоторых из этих выборов.	así como la información sobre la probabilidad de las consecuencias positivas y negativas de la decisión.
TutorialSandbox_44	Sometimes you might wish to take a risk in the hope of a positive outcome,	Czasami można podjąć ryzyko w nadziei na pozytywny wynik,	Manchmal kann man riskieren und auf ein positives Ergebnis hoffen,	Parfois, vous souhaiterez prendre un risque dans l'espoir d'un résultat positif,	有时您可能希望冒险以期获得积极的结果，	Às vezes, pode-se tomar o risco à espera de um resultado positivo,	Иногда можно пойти на риск в надежде на положительный исход,	A veces se puede tomar un riesgo esperando un resultado positivo,
TutorialSandbox_45	but some incidents require a difficult choice between different negative consequences.	ale niektóre zdarzenia wymagają dokonania trudnego wyboru między różnymi negatywnymi konsekwencjami.	aber manche Ereignisse erfordern, dass man eine schwierige Wahl zwischen verschiedenen negativen Folgen trifft.	mais certains incidents exigent un choix difficile entre différentes conséquences négatives.	但有些事件需要你在不同的后果之间做出艰难的选择。	mas alguns acontecimentos requerem de uma escolha difícil entre várias consequências negativas.	но некоторые события требуют сделать сложный выбор между различными негативными последствиями.	pero algunos acontecimientos requieren de elecciones difíciles entre varias consecuencias negativas.
TutorialSandbox_46	Another variable to bear in mind is territorial.	Kolejną zmienną, o której należy pamiętać, jest przynależność terytorialna.	Eine weitere Variable, an die man denken soll, ist die territoriale Zugehörigkeit.	Une autre variable à garder à l'esprit est le territoire.	要记住的另一个变量是领土。	Mais uma variável que é preciso ter em conta é a pertença territorial.	Еще одна переменная, о которой следует помнить, – это территориальная принадлежность.	Otra factor que se debe tener en cuenta es la pertenencia territorial.
TutorialSandbox_47	Waters marked in red on the world map	Wody zaznaczone na mapie świata kolorem czerwonym	Die Gewässer, die auf der Weltkarte rot markiert sind,	Les eaux marquées en rouge sur la carte du monde	世界地图上标为红色的水域	As águas assinaladas no mapa com a cor vermelha	Воды, которые обозначены красным цветом на карте мира,	Las aguas señalas en rojo
TutorialSandbox_48	represent territories that are potentially dangerous for Allied vessels.	reprezentują terytoria, które są potencjalnie niebezpieczne dla statków alianckich.	stellen die Territorien dar, die für die Schiffe der Alliierten eine Gefahr darstellen können.	représentent des territoires qui sont potentiellement dangereux pour les navires alliés.	代表对盟军船只有潜在危险的领土。	representam os territórios que são potencialmente perigosos para os navios aliados.	представляют территории, которые потенциально опасны для союзных кораблей.	representan los territorios potencialmente peligrosos para los buques aliados.
TutorialSandbox_49	In sailing within these zones, you risk being attacked by Japan.	Żeglując w tych strefach, ryzykujesz, że zostaniesz zaatakowany przez Japonię.	Wenn du dich in diesen Zonen bewegst, riskierst du, dass du durch Japan angegriffen wirst.	En naviguant dans ces zones, vous risquez d'être attaqué par le Japon.	在这些区域内航行时， 您可能会受到日本的袭击。	Navegando por essas zonas, assume o risco de ser atacado pelo Japão.	Плавая в этих зонах, Вы рискуете подвергнуться нападению со стороны Японии.	Navegando por esas zonas, usted arriesga un ataque de Japón.
TutorialSandbox_50	Your success in completing missions and operations	Twoje sukcesy w wykonywaniu misji i operacji	Deine Erfolge bei der Durchführung der Missionen und Operationen	Votre succès dans l'accomplissement des missions et des opérations	当您成功完成任务和行动后	Os seus êxitos na realização da missão e nas operações	Ваш успех в выполнении миссий и операций	Sus éxitos en la realización de la misión y de las operaciones
TutorialSandbox_51	will influence the movement of these boundaries,	wpłyną na przesunięcie tych granic,	werden die Verschiebung dieser Grenzen beeinflussen,	influencera le déplacement de ces frontières,	这些边界会发生移动，	poderão mover essas fronteiras.	повлияет на перемещение этих границ,	moverán las fronteras
